Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2008-12-25,Perth,14.3,26.6,0,9.4,13.2,SW,46,SSE,SSW,15,26,62,45,1012.5,1011.5,1,0,18.3,24.7,No,0,No
2008-12-26,Perth,14.7,26.4,0,9.2,13.2,SSW,41,S,SW,11,20,63,44,1014.7,1012.4,0,0,19.2,25.2,No,0,No
2008-12-27,Perth,14.9,28.8,0,9.4,13.2,SW,39,S,SSW,9,19,56,36,1013.2,1011.3,0,0,20.2,28.4,No,0,No
2008-12-28,Perth,17,30.8,0,8,13.2,SW,37,SE,SW,9,17,63,45,1014.3,1011.6,1,0,22.4,30.1,No,0,No
2008-12-29,Perth,17.8,36.3,0,9.8,13.2,SSW,46,ENE,SSW,15,17,NA,NA,1014,1010.3,0,0,24.7,35.2,No,0,No
2008-12-30,Perth,20.7,39,0,13.8,12.9,SW,39,E,SSE,17,13,NA,NA,1010.6,1006.4,1,1,24.2,38.4,No,0,No
2008-12-31,Perth,21.6,34.6,0,12.6,13.2,SE,44,ESE,SW,11,15,NA,NA,1007.6,1005.7,1,1,25.1,34.1,No,0,No
2009-01-01,Perth,19.1,36.5,0,11.6,13.1,E,37,E,SSE,15,13,NA,NA,1010.5,1007.7,0,0,22.6,35.4,No,0,No
2009-01-02,Perth,21.5,35.4,0,12.8,13.2,ENE,44,E,WSW,7,20,NA,30,1008.5,1008,0,1,27.8,32.5,No,0,No
2009-01-03,Perth,20.8,32.2,0,11.8,12.7,SW,46,S,SW,15,20,60,37,1012.4,1010.9,4,1,22.9,31.4,No,0,No
2009-01-04,Perth,18.7,35,0,11.2,13.3,WSW,35,ESE,SSW,9,17,47,28,1016.8,1013,0,0,23.1,33.9,No,0,No
2009-01-05,Perth,21.9,36.1,0,11.4,13.2,SW,46,E,SW,13,22,39,24,1014.3,1010.9,0,0,25.8,33.8,No,0,No
2009-01-06,Perth,19.9,34.6,0,12,13.2,SW,46,ESE,SSW,11,22,59,39,1014.1,1010.1,0,0,24,31.8,No,0,No
2009-01-07,Perth,18.8,35.4,0,12,13.2,SW,39,ESE,SSE,11,11,51,26,1014.1,1010.9,1,1,23.7,34.4,No,0,No
2009-01-08,Perth,19.9,35.3,0,10.8,13.2,SSW,41,SSE,SW,11,19,49,35,1014.3,1011.4,0,0,24.2,32.8,No,0,No
2009-01-09,Perth,19.3,35,0,12.6,13.3,SW,44,SSE,SW,13,19,54,33,1015.4,1011.7,0,1,24.1,33.9,No,0,No
2009-01-10,Perth,18.2,34.3,0,11.2,13.1,SW,44,E,SW,7,17,44,32,1012.7,1010.6,1,0,26.7,32,No,0,No
2009-01-11,Perth,21.1,38.4,0,12,13.1,SW,35,ESE,WSW,9,20,43,18,1009.3,1005.4,0,0,25.9,36.8,No,0,No
2009-01-12,Perth,16.7,27.3,0,11.4,11.3,SW,52,SSW,SW,11,24,61,58,1007.3,1008.9,1,6,24.2,25.3,No,0.2,No
2009-01-13,Perth,12,25.9,0.2,9.4,11.2,SSW,44,ESE,SW,2,19,63,37,1017.5,1015,6,1,18,25.4,No,0,No
2009-01-14,Perth,15.9,30.1,0,9.6,10.2,SW,43,SE,SW,13,20,51,42,1017.2,1014.6,4,6,20.6,27.7,No,0,No
2009-01-15,Perth,18.8,39.7,0,10.6,13.1,SE,39,E,ESE,20,11,48,19,1016.4,1011.8,0,0,22.7,37.6,No,0,No
2009-01-16,Perth,22.7,41.8,0,13.8,13.1,NNE,43,NE,W,22,19,15,21,1010.5,1009.6,0,1,33.4,36.1,No,0,No
2009-01-17,Perth,18.3,30.3,0,13.2,7.2,SSE,30,S,WSW,7,13,58,44,1015.3,1013.8,2,7,22.5,29.8,No,0,No
2009-01-18,Perth,20.6,31.1,0,8.6,4.8,SSE,37,SSE,SW,9,15,49,36,1015,1011.8,7,7,23.1,30.2,No,0,No
2009-01-19,Perth,15.9,28.9,0,8,13.2,SW,43,SE,SE,15,17,66,37,1016.4,1013.7,1,1,19.3,28,No,0,No
2009-01-20,Perth,15.6,27.9,0,8,13,SW,46,ESE,SSW,13,22,53,43,1018.2,1015.2,0,1,19,26.7,No,0,No
2009-01-21,Perth,16.4,26.9,0,10,13,SW,44,SSE,SSW,17,22,64,50,1015.8,1013.5,1,4,20.1,25,No,0,No
2009-01-22,Perth,18.6,27.9,0,8.6,11.1,SW,37,SSE,SW,13,17,73,53,1013.4,1011.7,7,1,20.4,27.2,No,0,No
2009-01-23,Perth,19.8,27.1,0,9,10.7,SW,39,S,SW,11,22,75,52,1013.5,1011.8,7,1,21.5,26.5,No,0,No
2009-01-24,Perth,15.9,30.2,0,7.6,13,SW,35,NA,WSW,0,17,63,45,1013.6,1011.5,0,0,22.1,29.3,No,0,No
2009-01-25,Perth,18.1,37.4,0,9.6,13.2,SSW,37,SSE,WSW,13,19,28,29,1012,1008.2,0,0,24.8,35,No,0,No
2009-01-26,Perth,18.9,29.6,0,10,13,SW,35,WSW,WSW,9,19,72,54,1007.3,1008.3,1,1,24.8,27.5,No,0,No
2009-01-27,Perth,17.8,32.7,0,8.8,12.6,SW,43,SE,SW,9,19,58,38,1007.8,1004.3,2,6,23.7,31.9,No,0,No
2009-01-28,Perth,21.6,30.1,0,10.4,6.5,SSW,39,SE,SSW,11,17,70,52,1003.4,1001.2,7,4,23.5,29.6,No,0,No
2009-01-29,Perth,19.4,26.9,0,7.2,0.3,SSW,43,S,SSW,13,15,75,57,1007.8,1007.7,7,8,20.1,24.5,No,0,No
2009-01-30,Perth,17.7,30.7,0,4,6.4,SW,30,SE,SSW,9,11,73,51,1010.4,1006.8,8,7,20.8,28.9,No,0,No
2009-01-31,Perth,23.3,36,0,5.6,NA,SW,31,E,SE,15,6,63,42,1008.6,1005.9,3,5,26.6,34.8,No,0.4,No
2009-02-01,Perth,22.2,35.8,0.4,6.4,13.1,SSW,35,E,SSW,7,15,67,43,1011.2,1008.9,0,1,27.7,35.5,No,0,No
2009-02-02,Perth,22.3,38.6,0,10.6,13.1,SW,33,ENE,SW,7,17,56,40,1010.2,1008.5,1,1,30.5,35.1,No,0,No
2009-02-03,Perth,21.2,31.7,0,10.2,11.9,SSW,31,SW,WSW,9,17,77,49,1010.2,1008.4,1,1,24.8,30.8,No,0,No
2009-02-04,Perth,20,30.4,0,8,13,SW,46,S,SW,17,26,68,53,1012.4,1010.3,1,1,21.5,27.1,No,0,No
2009-02-05,Perth,17.1,30.8,0,11.2,12.9,SW,46,E,SW,11,26,55,46,1011.2,1007.2,0,0,20.9,26.7,No,0,No
2009-02-06,Perth,16,25.5,0,10.6,12.3,SSW,52,S,SW,17,28,60,40,1009.4,1006.8,4,2,18.3,24,No,0,No
2009-02-07,Perth,11.4,25.8,0,9,12.7,SW,44,SE,SSW,11,22,57,38,1013.9,1012.8,2,0,19,24.4,No,0,No
2009-02-08,Perth,15.6,33.2,0,9.4,13,SE,43,E,SE,17,17,47,24,1017.6,1014.7,0,0,18.7,31,No,0,No
2009-02-09,Perth,17.6,34.9,0,12.8,12.9,ENE,43,E,E,15,15,51,19,1017.7,1014.6,0,0,21.2,33.6,No,0,No
2009-02-10,Perth,19.8,37.1,0,12.6,11.4,NE,39,ENE,E,19,15,45,16,1015.9,1012.5,0,3,23.7,35.3,No,0,No
2009-02-11,Perth,23.7,39.7,0,10.4,12.8,NE,41,NE,SSE,19,13,24,12,1012.1,1009.1,1,1,28.7,37.5,No,0,No
2009-02-12,Perth,20.5,40.1,0,11.2,9.4,SW,43,NE,SW,19,22,21,24,1006.8,1007.1,6,6,30.4,32.7,No,0,No
2009-02-13,Perth,21.5,29.4,0,11.8,4.3,SE,41,SE,E,15,15,64,45,1013.2,1011.7,6,5,22.4,28.2,No,0,No
2009-02-14,Perth,18.3,28.3,0,7.4,1.3,ESE,39,ESE,SSE,11,11,45,43,1009.2,1006.8,7,7,23.5,26.1,No,0.2,No
2009-02-15,Perth,16.1,31.3,0.2,3.6,12,WSW,31,W,WSW,7,15,79,44,1007.9,1006.3,1,0,23,29.8,No,0,No
2009-02-16,Perth,19.4,26.3,0,6.8,11.4,SW,41,SSW,SSW,15,24,71,49,1010.9,1010.3,7,1,21.6,25.3,No,0,No
2009-02-17,Perth,16.3,30.2,0,9,12.5,S,44,SE,SSW,13,11,61,35,1013,1009.8,1,1,19.7,30.1,No,0,No
2009-02-18,Perth,17.3,30.6,0,8,12.5,ESE,37,E,SE,17,15,62,27,1013.4,1010,1,0,19.3,29.9,No,0,No
2009-02-19,Perth,16.7,32.4,0,11.6,12.4,SSW,39,E,SSW,15,13,54,29,1013.7,1011.1,0,1,19.7,32,No,0,No
2009-02-20,Perth,18.3,36.8,0,11,12.3,ESE,39,E,SE,13,11,53,23,1015.2,1012.7,0,1,21.5,35.4,No,0,No
2009-02-21,Perth,21.5,39.8,0,14.2,11,W,37,NE,WNW,17,9,29,16,1011.4,1008.1,3,7,29,37.8,No,0,No
2009-02-22,Perth,20.7,29.6,0,11.8,10.9,SW,44,S,SSW,17,24,58,47,1012.3,1010.7,5,1,21.7,27.9,No,0,No
2009-02-23,Perth,17.1,34.3,0,7.4,11.8,ESE,39,E,ESE,17,9,57,28,1013.1,1009.1,6,6,19.3,33.2,No,0,No
2009-02-24,Perth,19.3,25.3,0,7.2,5.7,WSW,35,WSW,WSW,13,19,75,60,1006.4,1007.1,7,7,22.3,23,No,0,No
2009-02-25,Perth,14.2,22.2,0,6,4.2,W,39,NNE,W,11,15,77,93,1006.7,1006.6,7,8,18.6,17.3,No,7.6,Yes
2009-02-26,Perth,10,23.5,7.6,3.8,11.3,SW,33,NNE,SW,6,15,74,45,1016.5,1015.8,6,7,15.8,21.7,Yes,0,No
2009-02-27,Perth,14.4,29.2,0,6.4,12,SW,39,E,SW,15,19,64,40,1016,1012.4,1,1,17.9,27.6,No,0,No
2009-02-28,Perth,15.4,36.8,0,6.6,9.2,NNE,37,E,ESE,13,9,52,23,1009.4,1005.7,6,3,21.8,35.4,No,0.2,No
2009-03-01,Perth,21.7,33,0.2,8.2,9.7,NE,39,NNE,W,7,13,62,49,1005.7,1002.5,4,6,25.3,30.8,No,0.2,No
2009-03-02,Perth,18.1,23.5,0.2,7.4,9.5,SW,54,SSW,SW,20,30,67,44,1009,1010.8,7,3,18.1,21.4,No,0,No
2009-03-03,Perth,7.7,26,0,10.4,11.2,SSE,31,SE,SE,11,13,58,25,1025.5,1023,0,0,14.4,24.6,No,0,No
2009-03-04,Perth,13.6,30.7,0,6.6,11.7,ENE,39,E,E,17,13,48,20,1027,1022.6,0,1,16.8,29.3,No,0,No
2009-03-05,Perth,15.8,33.8,0,10,11.7,NE,35,ENE,SE,11,9,51,16,1023.8,1019.7,0,0,20,32.8,No,0,No
2009-03-06,Perth,14.4,33.4,0,8,11.6,SW,41,ESE,SW,9,17,40,23,1019.2,1016.6,1,0,23,32.3,No,0,No
2009-03-07,Perth,17,31.8,0,11.6,11.5,E,43,E,ESE,20,11,59,25,1020.4,1016.9,1,0,18.9,30.3,No,0,No
2009-03-08,Perth,16.8,34.3,0,8,11.7,SW,33,ENE,SE,11,7,45,20,1016.3,1013.6,6,4,21.5,33.5,No,0,No
2009-03-09,Perth,14.2,35.3,0,10,11.6,SW,31,NE,W,7,17,44,15,1015.7,1014,1,1,23.6,34,No,0,No
2009-03-10,Perth,15.5,37.2,0,9,11.8,WSW,28,ENE,W,7,15,43,14,1013.5,1011.5,1,1,23.7,34.9,No,0,No
2009-03-11,Perth,13.3,30.8,0,8.8,4.9,SSW,35,WSW,SW,9,9,50,28,1012.5,1011.6,2,7,20.8,30.2,No,0,No
2009-03-12,Perth,19.3,26.6,0,5.4,5.3,S,37,ENE,WSW,4,19,68,51,1014.2,1013,7,7,20.3,25.9,No,0,No
2009-03-13,Perth,14,27.4,0,7,11,SW,44,SSE,SW,11,15,60,40,1019.7,1017.8,0,0,17.2,26.1,No,0,No
2009-03-14,Perth,14.1,31.6,0,8.2,10.9,SE,37,E,ENE,17,13,52,28,1021.5,1016.4,1,3,16.4,29.7,No,0,No
2009-03-15,Perth,16.4,39.8,0,12.2,7.1,ENE,33,ENE,E,13,7,33,18,1013.9,1010.5,7,6,22.9,36.9,No,0,No
2009-03-16,Perth,16.2,30.8,0,5.4,10.8,W,30,ENE,W,6,11,58,48,1012,1011.1,0,1,22.2,29.5,No,0,No
2009-03-17,Perth,19.1,24.5,0,7.4,2.9,SSW,39,WNW,W,11,19,68,61,1013.3,1012.9,7,8,21.5,22.5,No,0.8,No
2009-03-18,Perth,15.6,24,0.8,4,9.8,SSW,33,S,WSW,7,15,84,39,1017,1016.1,6,1,17.7,22.8,No,0,No
2009-03-19,Perth,10.3,25.4,0,6.2,11.5,SSW,31,SSE,SW,7,17,64,39,1016.6,1012.3,1,3,16.3,24.5,No,0,No
2009-03-20,Perth,14.9,25,0,8.4,5.8,WNW,37,W,W,9,17,61,42,1011,1010.5,7,6,20.8,23.8,No,2.8,Yes
2009-03-21,Perth,12.1,24.1,2.8,3.2,10.1,SW,28,NE,W,7,13,82,35,1016.8,1015.6,4,2,16,23.8,Yes,0,No
2009-03-22,Perth,8.5,23.5,0,6.2,10.4,SW,31,NA,SW,0,17,84,41,1016.1,1013.9,1,1,13.8,22.8,No,0,No
2009-03-23,Perth,13.8,24.7,0,4.4,8,SW,31,NNE,WSW,9,17,70,60,1014,1013.3,2,7,18.2,23.5,No,2.6,Yes
2009-03-24,Perth,13.6,25,2.6,2.8,10,WNW,28,NE,SW,7,13,83,44,1016.7,1015.8,5,2,17.6,24.5,Yes,0.2,No
2009-03-25,Perth,15.5,25.4,0.2,4.8,10.6,SSW,30,SE,SW,9,13,84,45,1019.4,1018.4,3,7,18.5,25,No,0,No
2009-03-26,Perth,15.9,31.3,0,7.2,10.7,E,31,E,S,15,11,63,33,1021.7,1018.5,3,1,18.8,30.4,No,0,No
2009-03-27,Perth,14.8,36.3,0,6.8,10.7,SW,31,NA,WSW,0,17,69,25,1017.6,1014.5,0,0,21.2,33,No,0,No
2009-03-28,Perth,16.9,27,0,6,10.8,SW,46,S,SSW,17,20,76,50,1019.6,1016.6,1,1,18.2,26.1,No,0,No
2009-03-29,Perth,16.9,26.1,0,7.6,8.4,ESE,37,E,ESE,13,15,55,37,1021.4,1017.2,5,5,19.8,25.4,No,0,No
2009-03-30,Perth,17.4,25.3,0,6.2,8.9,SW,44,ESE,SW,9,19,70,52,1015.8,1012.2,7,1,19.3,24.8,No,0,No
2009-03-31,Perth,14.8,25.4,0,5,8.1,SW,44,S,SSW,13,22,74,47,1017.1,1015.2,7,1,18.4,23.4,No,0,No
2009-04-01,Perth,11.8,23.4,0,4,9.5,SW,41,SSE,SSW,15,20,58,37,1023.4,1020.1,2,NA,15.6,21.7,No,0,No
2009-04-02,Perth,9.5,24.6,0,5.8,10.1,SW,37,SE,SW,7,20,58,39,1025.2,1022.5,5,1,16.5,23,No,0,No
2009-04-03,Perth,13.5,28.3,0,5.6,10.8,E,35,E,ENE,13,9,58,29,1027.8,1024.3,1,0,17.8,28.1,No,0,No
2009-04-04,Perth,14.5,29.7,0,6.4,10.3,E,30,E,ESE,7,9,52,20,1028.2,1024.1,4,2,18.5,28.9,No,0,No
2009-04-05,Perth,14.4,28,0,7,10.8,ESE,33,ESE,E,11,17,55,25,1028.2,1023.4,1,0,18.7,27.5,No,0,No
2009-04-06,Perth,14.6,29.2,0,8.4,10.9,NE,37,ESE,ENE,11,15,53,21,1024.9,1019.9,1,1,19.2,28.8,No,0,No
2009-04-07,Perth,16,32,0,7.4,10.4,NE,37,NE,ENE,19,11,39,21,1022,1017.8,0,1,23.3,31.6,No,0,No
2009-04-08,Perth,13,34,0,7.4,10,NE,33,NE,WSW,19,13,28,14,1018.9,1016,7,5,25.2,32.5,No,0,No
2009-04-09,Perth,14.4,33.5,0,7.2,9.7,E,30,ENE,S,11,11,33,18,1017.6,1014.4,2,NA,24.1,32.3,No,0,No
2009-04-10,Perth,17,35.5,0,7.8,10.5,E,33,ENE,E,17,9,51,17,1015.6,1010.8,1,2,22,34.7,No,0,No
2009-04-11,Perth,13.8,28.8,0,5.6,10,WSW,22,NE,WSW,6,11,74,58,1013.9,1011.7,5,7,21.8,26.2,No,0,No
2009-04-12,Perth,15.6,34.3,0,6.8,10.6,NE,46,ENE,ENE,17,20,21,8,1015.5,1012.2,1,1,25.9,33.8,No,0,No
2009-04-13,Perth,20.9,24.8,0,12.2,0.1,NE,41,E,SSE,15,6,51,74,1013.5,1012.4,7,8,21.8,20.6,No,4.8,Yes
2009-04-14,Perth,15.1,27.8,4.8,3.8,8,ESE,37,ENE,SW,6,13,65,57,1015.7,1013.8,3,3,21.1,24.8,Yes,0,No
2009-04-15,Perth,13.4,24.9,0,4.8,10.5,SW,33,E,SSW,11,17,59,46,1018.5,1014.8,1,0,18.2,23.5,No,0,No
2009-04-16,Perth,11.3,27.3,0,6,10.6,ENE,28,ENE,SSW,9,9,56,39,1016.2,1012.1,0,1,18.3,27.1,No,0,No
2009-04-17,Perth,12.8,29.4,0,4.6,8.3,SSW,24,E,SW,9,15,52,40,1013.5,1011.6,1,3,21.1,27.9,No,0,No
2009-04-18,Perth,15.5,25.5,0,5.2,1.8,ENE,30,SSE,NNE,9,6,51,64,1014.8,1012.8,7,7,21.5,23.3,No,0,No
2009-04-19,Perth,13.3,29.7,0,2.4,10.5,SW,28,ENE,SW,7,13,63,46,1015.1,1012,0,1,22.4,27,No,0,No
2009-04-20,Perth,14.9,27.3,0,4.6,10.7,SSW,24,SSW,SW,6,13,80,50,1013.9,1010.8,0,1,19.4,26.4,No,0,No
2009-04-21,Perth,13.4,30.1,0,4,10.5,SSW,31,SE,W,4,15,53,34,1009.4,1005.7,1,1,21.9,28.4,No,0,No
2009-04-22,Perth,15.3,20.9,0,5,8.4,SW,46,SSE,SSW,7,22,67,42,1012.1,1014,2,3,18.8,19.2,No,0.2,No
2009-04-23,Perth,6,20.8,0.2,4.2,7.3,SW,33,NA,SW,0,19,61,45,1024.9,1022.4,7,1,13.8,20.2,No,0,No
2009-04-24,Perth,11.6,22.7,0,4.4,6.2,SSW,30,NA,SW,0,13,75,68,1024.7,1022.2,5,5,16.6,20.8,No,0,No
2009-04-25,Perth,13.9,22.3,0,2.8,7.2,S,24,ESE,SW,2,11,68,56,1024.1,1021.8,2,5,19.3,21.7,No,0,No
2009-04-26,Perth,9.6,26.1,0,3.2,9.4,WSW,28,ENE,WSW,7,13,76,51,1023.4,1019.9,1,6,17.1,23.7,No,0,No
2009-04-27,Perth,11.4,28.5,0,3.2,9.3,SSW,26,ENE,SW,7,11,56,35,1020.1,1018,0,3,19.4,25.6,No,0,No
2009-04-28,Perth,13.3,28.5,0,5,10.1,ESE,31,ESE,E,9,9,63,33,1024.1,1020.4,0,0,19.3,28.2,No,0,No
2009-04-29,Perth,14.2,25.7,0,6.2,3.8,SSW,30,NA,S,0,7,59,44,1020.6,1018.9,7,6,18.8,24.6,No,0,No
2009-04-30,Perth,10,22.9,0,4.2,9.3,SSW,33,S,SSW,9,19,71,49,1025.1,1022.3,1,0,16.1,21.2,No,0,No
2009-05-01,Perth,11.3,25,0,4.6,9.8,ESE,28,E,SE,13,9,60,32,1028.4,1024.7,0,0,15.2,24.6,No,0,No
2009-05-02,Perth,9.9,28.1,0,6.2,9.9,NE,24,E,NNE,6,6,46,23,1027.1,1023.4,0,1,18.3,28,No,0,No
2009-05-03,Perth,8.7,27.7,0,4.2,7,NE,22,NE,S,9,7,52,27,1026.3,1023.3,6,7,17.6,26.4,No,0,No
2009-05-04,Perth,9.1,28.4,0,4.4,9.9,NE,24,ENE,NE,7,7,41,21,1026.1,1023.2,1,0,18.9,28,No,0,No
2009-05-05,Perth,8.7,28.5,0,4,10,ENE,24,E,E,7,9,41,21,1028.4,1025.8,0,0,18.6,27.4,No,0,No
2009-05-06,Perth,9.5,27.4,0,6.8,10,NE,30,ENE,ESE,11,9,42,22,1029.8,1026.2,1,2,17.9,26.6,No,0,No
2009-05-07,Perth,8.4,26.6,0,3.4,9.9,NNE,26,ENE,ESE,7,9,48,25,1028.8,1025.4,0,0,19,25.5,No,0,No
2009-05-08,Perth,7.6,25.6,0,4.2,9.8,ENE,26,NE,E,7,9,50,25,1028.6,1024.4,1,1,17.6,24.5,No,0,No
2009-05-09,Perth,6.5,26.3,0,4.8,9.7,NNE,28,NE,SW,9,9,50,29,1025,1020.8,0,2,17.5,24.6,No,0,No
2009-05-10,Perth,8.2,23.4,0,3.6,1.2,WSW,20,NA,WNW,0,9,49,37,1020.4,1018.6,7,7,15.6,22.4,No,0,No
2009-05-11,Perth,11.4,26,0,2.2,9.5,SW,33,SE,SSW,7,17,61,45,1021.5,1019.5,1,1,18,23.8,No,0,No
2009-05-12,Perth,13.5,25,0,5.4,9.5,ENE,30,ENE,SE,13,11,62,30,1026.3,1023.3,1,1,17,23.9,No,0,No
2009-05-13,Perth,11.9,24.7,0,4.8,9.4,ENE,30,E,S,11,13,67,42,1026.9,1023.1,1,2,16.9,23.4,No,0,No
2009-05-14,Perth,9,24.5,0,4.4,9.5,SW,20,E,WSW,6,9,57,33,1025.4,1021.7,0,1,15.7,23.6,No,0,No
2009-05-15,Perth,6.3,25.3,0,3,9.6,SW,24,ENE,WSW,7,11,58,27,1023.4,1019.8,1,0,15,24,No,0,No
2009-05-16,Perth,5.1,24.9,0,3.4,9.5,SSW,22,NE,ESE,9,7,53,24,1022.1,1018.1,1,1,14.7,24.3,No,0,No
2009-05-17,Perth,6.4,26.4,0,4.4,9.2,WNW,24,NE,NW,9,9,47,20,1018.1,1014,2,1,16.7,25.7,No,0,No
2009-05-18,Perth,5.9,23,0,4.2,8.9,W,22,NE,W,2,13,62,55,1014.9,1013.4,2,1,12.7,21.9,No,0,No
2009-05-19,Perth,10.4,23.5,0,2.6,8.8,SW,26,N,W,9,11,74,57,1016.4,1014.5,1,1,17,23.1,No,0,No
2009-05-20,Perth,13.2,26,0,2.4,8.1,NW,33,NNE,NW,7,11,87,44,1012.9,1007.5,3,1,16.7,25.4,No,12.2,Yes
2009-05-21,Perth,16.2,23.7,12.2,3.2,2.5,NNW,65,N,W,17,22,90,86,999.3,998.9,6,8,19.6,15.1,Yes,12,Yes
2009-05-22,Perth,9.9,17.5,12,3.4,6.2,WSW,70,W,W,20,24,51,62,1003.2,1005.5,3,4,15.2,15.1,Yes,21,Yes
2009-05-23,Perth,11.8,16.1,21,4,4,SW,46,SSW,S,15,17,94,64,1009.2,1009.7,7,2,13.2,14.9,Yes,0.8,No
2009-05-24,Perth,4.8,18.8,0.8,2,9.3,WSW,22,NE,W,7,2,80,49,1018.7,1017,1,3,10.7,18.2,No,0,No
2009-05-25,Perth,3.3,19.3,0,1.8,7.3,NNE,31,NA,E,0,11,83,41,1021.1,1017.3,2,6,9.4,19.2,No,0,No
2009-05-26,Perth,6.7,23.2,0,2.2,9.4,NE,28,ENE,ENE,11,15,54,30,1018.4,1015.5,2,3,14.4,23,No,0,No
2009-05-27,Perth,12.2,23.1,0,4.4,5.4,NE,26,ENE,ENE,11,11,48,31,1017.9,1015.5,7,5,16,22.6,No,0,No
2009-05-28,Perth,12.6,24.2,0,5.2,7.2,NE,31,ENE,E,15,13,48,30,1018.5,1016.5,2,1,15.9,23.1,No,0,No
2009-05-29,Perth,11.3,24.4,0,4.6,9.3,NE,35,ENE,ENE,11,11,53,31,1020.1,1017.2,0,1,16.5,24.3,No,0,No
2009-05-30,Perth,13.1,26.7,0,4.4,7.1,NE,28,NE,ENE,15,6,56,38,1018,1015.4,7,7,16.8,26,No,0,No
2009-05-31,Perth,12.2,24.2,0,2.4,4.9,NE,22,NA,SSE,0,11,64,44,1017.7,1015.2,7,6,17.8,23.2,No,0,No
2009-06-01,Perth,13.2,26.2,0,2.2,8,NW,24,ENE,NNE,6,9,73,37,1019,1015.3,6,1,15.9,25.2,No,4,Yes
2009-06-02,Perth,10.5,23.6,4,2,7,WSW,20,NE,W,9,11,93,62,1017.4,1015.2,7,3,15.4,22,Yes,3.8,Yes
2009-06-03,Perth,10.1,20.4,3.8,1.6,6.1,SSW,43,NE,SW,7,17,93,65,1019.8,1017.3,4,3,13.6,18.7,Yes,3,Yes
2009-06-04,Perth,8,17.6,3,1.8,8.2,SW,33,NA,SW,0,20,75,57,1022,1018.8,4,3,11.4,17.3,Yes,0.6,No
2009-06-05,Perth,7.3,19.1,0.6,2.8,9.3,SSW,26,S,SW,9,15,85,60,1022.9,1021.2,1,3,12.9,18.8,No,0,No
2009-06-06,Perth,6,20,0,1.6,8.9,SW,24,NE,SSW,7,7,89,49,1026.4,1024.4,1,1,12.7,19.8,No,0,No
2009-06-07,Perth,5.8,17.5,0,1.8,9,SSE,20,ENE,SSW,7,7,92,51,1027.5,1023.6,1,3,10.5,17.1,No,0,No
2009-06-08,Perth,5,21,0,2.2,9.2,NNE,22,NNE,NE,2,7,83,42,1024.8,1021.7,2,2,11.2,20.5,No,0,No
2009-06-09,Perth,4.3,23.1,0,1.8,8.9,NE,31,NE,N,11,11,69,27,1019.4,1014.4,0,4,12.2,23,No,1.2,Yes
2009-06-10,Perth,11.9,22,1.2,2,8.1,WNW,31,N,W,7,15,90,58,1012.7,1011.7,6,3,17.3,20.8,Yes,22.2,Yes
2009-06-11,Perth,12.2,17,22.2,4.8,0.5,SSW,39,WSW,SSE,6,13,93,86,1011.2,1010,7,7,13.8,13.3,Yes,8.6,Yes
2009-06-12,Perth,5.2,15.4,8.6,2.2,5.8,SW,17,ENE,SW,7,4,95,62,1018.1,1018.1,2,6,9.5,15,Yes,0.2,No
2009-06-13,Perth,5.1,16.7,0.2,1.4,8.3,SSW,26,NA,SSE,0,15,83,51,1025,1024.4,7,1,9.9,16,No,0,No
2009-06-14,Perth,3.4,19.4,0,1.4,8.9,WSW,17,NE,W,9,9,84,54,1028.2,1026.3,1,1,9,18.5,No,0,No
2009-06-15,Perth,8.2,21.1,0,1.2,8.6,N,20,NE,WNW,9,9,85,47,1026.2,1023.3,1,1,12,20.4,No,0,No
2009-06-16,Perth,6.1,21.4,0,2,7.7,NNE,22,NE,N,9,9,70,34,1024.1,1020.5,1,3,11.1,20.4,No,0,No
2009-06-17,Perth,4.7,20.8,0,1.4,8.7,NW,33,NNE,NNW,9,15,65,47,1019.8,1015.3,1,2,10.8,20.1,No,0,No
2009-06-18,Perth,10.5,19.7,0,3.2,5.5,NW,39,NNW,NNW,4,7,82,81,1014.7,1011.8,6,4,13.8,18.3,No,14.2,Yes
2009-06-19,Perth,13.1,16.6,14.2,1,5.5,SW,63,W,WSW,20,26,78,47,1005.1,1009.6,7,5,16.5,14.3,Yes,8,Yes
2009-06-20,Perth,11.2,18.3,8,3.4,4.4,W,54,WNW,WNW,15,20,70,63,1014,1011.5,6,4,14.9,17,Yes,17.4,Yes
2009-06-21,Perth,10.4,14.8,17.4,5.4,5.8,WSW,46,SSE,SSE,13,15,79,49,1017.4,1017.1,7,4,10.5,14.5,Yes,0,No
2009-06-22,Perth,7.6,15.7,0,1.2,4.3,SE,22,ENE,E,7,9,71,54,1019.2,1015.7,7,5,9.6,14.9,No,1.6,Yes
2009-06-23,Perth,8.8,12.8,1.6,2.4,0,NE,33,NA,NE,0,15,93,93,1008.9,1005.8,7,8,10.8,11.8,Yes,11.8,Yes
2009-06-24,Perth,9.2,17.5,11.8,1.2,1.4,WNW,48,NNE,NW,17,13,94,73,1002.1,999.1,7,7,12,16.4,Yes,12.8,Yes
